image_name,caption
7003917150.jpg, An african american man in an oversized white graphic t-shirt prepares to cut a tropical fruit on a beach .
7003917150.jpg, A man is holding a knife and a coconut on a tropical beach .
7003917150.jpg, A man on a beautiful beach uses a knife to open a coconut .
7117181861.jpg, A young 
7117181861.jpg, A barefoot man is photographing a couple who is laying in the green grass under some palm trees by water .
7117181861.jpg, A male photographer taking photos of a couple sitting on the grass near a lake .
7117181861.jpg, A man is photographing a reclining couple on a verdant expanse of grass .
7117181861.jpg, Two people posing for a photographer .
7245395668.jpg, Five people are standing in front of a wall overlooking a large body of water while they are holding musical instruments over their left shoulder and over their backs .
7245395668.jpg, Five musicians 
7245395668.jpg, A portrait picture of 5 people holding instruments behind them 
7245395668.jpg, Five musicians 
7245395668.jpg, A group of people holding musical instrument posing for a photo .
7357649904.jpg, An older man wearing a blue button up shirt is removing a fishing lure from a large net .
7357649904.jpg, A bearded man wearing a blue shirt and white t-shirt is working on a fishing net .
7357649904.jpg, A man with a blue shirt on that is with a fishing net .
7357649904.jpg, A thin man is working with some fishing gear .
7357649904.jpg, An older gentleman tends to his net .
739944535.jpg, A man in a small rowboat traveling down a river surrounded by reeds and grasslands on both sides while seagulls fly in the air nearby .
739944535.jpg, Boat rowing along a tranquil river flowing through reeds .
739944535.jpg, A group of boaters boating down a winding waterway .
739944535.jpg, A small boat being rowed down a river .
739944535.jpg, three birds flying across a lake
7558058046.jpg, A young man 
7558058046.jpg, A man resting in a blue hammock 
7558058046.jpg, A man lying in a hammock with his shoes and backpack on the ground .
7558058046.jpg, A boy is relaxing in a hammock by a river .
7558058046.jpg, a person sleeping in a hammock
7693594898.jpg, A basketball player wearing white is throwing a basketball past members of the opposing team 
7693594898.jpg, LeBron James passes a basketball while wearing a USA Jersey while 4 opponents stand nearby .
7693594898.jpg, LeBron James in the olympics against Spain passing the ball under the basket .
7693594898.jpg, Several men are playing a professional basketball game .
7693594898.jpg, A Team USA player passing the ball to another player .
7702108102.jpg, A petite woman in an apron smiles as she looks down at her turned over pan on a grill .
7702108102.jpg, A woman wearing an apron and plastic gloves is lifting the lid off of a baked good .
7702108102.jpg, A woman in a striped shirt and an apron preparing baked cakes .
7702108102.jpg, A woman wearing an apron is baking a cake .
7702108102.jpg, A lady cooking a cake for her family .
7764482932.jpg, A blond volleyball player in a gray sleeveless shirt and sunglasses bumps a blue 
7764482932.jpg, A volleyball player 's sunglasses show the reflection of the volleyball that is in front of her face .
7764482932.jpg, I 'll smash you in the head for what you did to me last night .
7764482932.jpg, A blond woman playing volleyball on a sunny day at the beach .
7764482932.jpg, A girl is playing volleyball on the beach .
7784610520.jpg, Two people are dancing together on a wooden patio 
7784610520.jpg, A man in blue jeans dances with his girlfriend who is wearing a white shirt .
7784610520.jpg, A young girl and boy dressed casually are dancing outside at a gathering .
7784610520.jpg, A couple with their eyes closed dances as people watch .
7784610520.jpg, Two people dance at an outside picnic .
7794723066.jpg, A male hockey player in a bright purple uniform skates across the ice with a hockey stick and a puck .
7794723066.jpg, A man in a hockey uniform covered in advertisements guiding a puck down the rink .
7794723066.jpg, A hockey player wearing a purple uniform with a McDonalds logo on his leg .
7794723066.jpg, A hockey player dashes as he is about to hit the puck .
7794723066.jpg, Hockey player in blue hitting puck .
7883041362.jpg, A young woman wearing jeans 
7883041362.jpg, A young boy at a skate park is flying high on his bike while using no hands !
7883041362.jpg, A young person doing a high-flying bike trick with his or her arms out .
7883041362.jpg, A girl on a bicycle doing a jump in the air with no hands .
7883041362.jpg, A person does a trick on a bike .
8025717431.jpg, A youth soccer game 
8025717431.jpg, Two girls 
8025717431.jpg, Two young girls battle for the ball in a game of soccer .
8025717431.jpg, Girls playing soccer competitively in the grass .
8025717431.jpg, Two girls face off during a soccer match .
8112722587.jpg, A man in blue tennis shorts and a white polo shirt braces to hit the tennis ball .
8112722587.jpg, A tennis player locked on to the tennis ball with his racket and eyes .
8112722587.jpg, A middle-aged man is about to hit a tennis ball with his racket .
8112722587.jpg, A tennis player attempts a backhanded shot .
8112722587.jpg, A man in a white shirt is playing tennis .
817111819.jpg, An older male runner going through a grassy field with competitor number 39 .
817111819.jpg, An older man dressed in blue with a number on his chest running .
817111819.jpg, A man in a blue shirt is running through a field .
817111819.jpg, Runner number 39 runs in the grass .
817111819.jpg, A man in a blue shirt is running .
8245313425.jpg, Two basketball players on opposing teams 
8245313425.jpg, A basketball player prepares to make a throw while his opponent defends .
8245313425.jpg, 2 people playing basketball both in midair .
8245313425.jpg, Two college basketball teams duking it out .
8245313425.jpg, Two basketball players in action .
8248428448.jpg, A soccer team in yellow and black uniforms poses for a picture on the field .
8248428448.jpg, The soccer team is assembled on the field 
8248428448.jpg, A soccer team in neon colors get ready to play on the bright green field .
8248428448.jpg, A group of ten men in yellow soccer uniforms pose for a picture .
8248428448.jpg, Soccer team excited and ready to take the ball for their team .
843616798.jpg, A black and white dog is herding a group of sheep on a dusty road .
843616798.jpg, A black and white dog is watching over a flock of white sheep .
843616798.jpg, A wolf-like dog herds a pack of white sheep on a dusty farm .
843616798.jpg, A sheepdog is rounding up a herd of sheep .
843616798.jpg, A dog in near a herd of sheep .
86120741.jpg, A woman is holding a microphone toward another woman who is part of a group of people on the street .
86120741.jpg, A female reporter is interviewing a lady on a crowded street .
86120741.jpg, A woman with a microphone is holding it up to another woman .
86120741.jpg, A woman interviews another woman in a large crowd .
86120741.jpg, A reporter talks to a woman while onlookers watch .
863902615.jpg, A man sleeping on his folded arms while sitting at a wooden table on a wooden chair .
863902615.jpg, A blond man with a black jacket that fell asleep by a picnic table .
863902615.jpg, A man is resting his head on the table with his eyes closed .
863902615.jpg, A man in a black jacket asleep with his head on the table .
863902615.jpg, A man by himself sleeping at a table with 3 empty chairs .
865004756.jpg, Here is a picture of Nigerians playing tug-of-war with an audience watching them from their village .
865004756.jpg, A crowd watches as several women pull on a rope 
865004756.jpg, Some people pull on a rope while many others look on .
865004756.jpg, People playing tug-of-war in the sand .
865004756.jpg, two men pulling a long rope .
86800579.jpg, A brown-haired man is sitting in front of a sewing machine looking down .
86800579.jpg, A man is sitting beside a bunch of material while sewing .
86800579.jpg, A man sits at a sewing machine surrounded by items .
86800579.jpg, Man sewing with a machine surrounded by garments .
86800579.jpg, A man sews in a garment factory .
868984478.jpg, A young woman wearing shorts and a tank top is sitting on an outdoor swing .
